Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Seed Round - Upsie,https://www.crunchbase.com/funding_round/upsie-seed--7db2bf29,Upsie,https://www.crunchbase.com/organization/upsie,Seed,1700000,USD,1700000,2018-01-30,"Daren Cotter, Gopher Angels, Jim D’Aquila, M25, Marc Belton, Mark Addicks, Matchstick Ventures, Techstars Ventures, The Syndicate Fund, Village Capital"
Seed Round - Good Returns Group,https://www.crunchbase.com/funding_round/good-returns-group-seed--bb8f572c,Good Returns Group,https://www.crunchbase.com/organization/good-returns-group,Seed,1000000,USD,1000000,2018-04-10,Inverdale Capital Management
Series C - Sysdig,https://www.crunchbase.com/funding_round/sysdig-series-c--40d23af1,Sysdig,https://www.crunchbase.com/organization/sysdig,Series C,25000000,USD,25000000,2017-10-12,Accel
Series B - Arviem,https://www.crunchbase.com/funding_round/arviem-ag-series-b--46779c22,Arviem,https://www.crunchbase.com/organization/arviem-ag,Series B,10000000,USD,10000000,2018-04-05,"Chanco Holding, hiQ Solutions, investiere | Verve Capital Partners, SICPA, Swisscom, Verve Capital"
Series A - Respond Software,https://www.crunchbase.com/funding_round/respond-software-series-a--aa13c3b7,Respond Software,https://www.crunchbase.com/organization/respond-software,Series A,12000000,USD,12000000,2017-08-16,"CRV, Foundation Capital"
Seed Round - Gravwell,https://www.crunchbase.com/funding_round/gravwell-seed--9b8b3801,Gravwell,https://www.crunchbase.com/organization/gravwell,Seed,,,,2017-12-01,Gula Tech Adventures
Series B - NodeSource,https://www.crunchbase.com/funding_round/nodesource-series-b--fd3c1f77,NodeSource,https://www.crunchbase.com/organization/nodesource,Series B,17500000,USD,17500000,2017-12-25,"Crosslink Capital, Hack VC, Industry Ventures, RRE Ventures, Silicon Valley Bank"
Series C - Contrast Security,https://www.crunchbase.com/funding_round/contrast-security-series-c--c3d2f42e,Contrast Security,https://www.crunchbase.com/organization/contrast-security,Series C,30000000,USD,30000000,2017-10-19,"Acero Capital, AXA Venture Partners, Battery Ventures, General Catalyst, M12"
Angel Round - AadhaarAPI,https://www.crunchbase.com/funding_round/aadhaarapi-angel--82237b2f,AadhaarAPI,https://www.crunchbase.com/organization/aadhaarapi,Angel,,,,2017-11-02,"Anoop Mathur, Kalpana Maniar, Sanjay Mehta"
Seed Round - UVeye,https://www.crunchbase.com/funding_round/uveye-seed--ea35b582,UVeye,https://www.crunchbase.com/organization/uveye,Seed,4500000,USD,4500000,2017-07-05,"Ahaka Capital, SeedIL Ventures"
Venture Round - Xanview,https://www.crunchbase.com/funding_round/xanview-series-unknown--41cc3f16,Xanview,https://www.crunchbase.com/organization/xanview,Venture - Series Unknown,,,,2017-12-01,Beacon Capital LLP
Venture Round - Tanker,https://www.crunchbase.com/funding_round/tanker-series-unknown--115a6ea7,Tanker,https://www.crunchbase.com/organization/tanker,Venture - Series Unknown,6000000,EUR,7167003,2017-09-15,"AXA Venture Partners, Idinvest Partners, InnovAllianz, Kima Ventures"
Seed Round - seald,https://www.crunchbase.com/funding_round/seald-seed--a95c1f47,seald,https://www.crunchbase.com/organization/seald,Seed,800000,EUR,946951,2017-12-13,"50 Partners, Bpifrance, Damien Guermonprez, The Refiners"
Seed Round - ditno.,https://www.crunchbase.com/funding_round/ditno-seed--e911352d,ditno.,https://www.crunchbase.com/organization/ditno,Seed,,,,2018-02-08,
Venture Round - LifeRaft,https://www.crunchbase.com/funding_round/liferaft-series-unknown--fb93c4b5,LifeRaft,https://www.crunchbase.com/organization/liferaft,Venture - Series Unknown,1450000,USD,1450000,2017-10-05,Mike Durland
Series B - SparkCognition,https://www.crunchbase.com/funding_round/sparkcognition-series-b--caea30cd,SparkCognition,https://www.crunchbase.com/organization/sparkcognition,Series B,24000000,USD,24000000,2018-02-20,"Brevan Howard Investment Holdings, CME Ventures, Energize Ventures, John Chambers, Pankaj Patel, The Boeing Company, Verizon Ventures"
Seed Round - CertifID,https://www.crunchbase.com/funding_round/certifid-seed--c811ebc9,CertifID,https://www.crunchbase.com/organization/certifid,Seed,1700000,USD,1700000,2018-02-13,Wakestream Ventures
Series A - Cog,https://www.crunchbase.com/funding_round/cog-series-a--ea266278,Cog,https://www.crunchbase.com/organization/cog,Series A,3500000,USD,3500000,2017-12-12,"Grok Ventures, Rampersand"
Venture Round - Token,https://www.crunchbase.com/funding_round/tokenize-inc-series-unknown--c7b4d4c8,Token,https://www.crunchbase.com/organization/tokenize-inc,Venture - Series Unknown,1750000,USD,1750000,2018-02-16,New York State
Secondary Market - Centrify,https://www.crunchbase.com/funding_round/centrify-secondary-market--59141483,Centrify,https://www.crunchbase.com/organization/centrify,Secondary Market,,,,2017-09-18,SharesPost Investment Management
Non Equity Assistance - Capnovum,https://www.crunchbase.com/funding_round/capnovum-non-equity-assistance--d5c80de6,Capnovum,https://www.crunchbase.com/organization/capnovum,Non-equity Assistance,,,,2017-12-01,Momentum London
Series A - ShiftLeft,https://www.crunchbase.com/funding_round/shiftleft-series-a--0f3d37e4,ShiftLeft,https://www.crunchbase.com/organization/shiftleft,Series A,9300000,USD,9300000,2017-10-11,"Bain Capital Ventures, Florian Leibert, Mayfield Fund"
Seed Round - ATAR Labs,https://www.crunchbase.com/funding_round/atar-labs-seed--d498447e,ATAR Labs,https://www.crunchbase.com/organization/atar-labs,Seed,2500000,EUR,2987500,2017-09-22,Diffusion Capital Partners
Grant - C2A Security,https://www.crunchbase.com/funding_round/c2a-security-grant--41568e5a,C2A Security,https://www.crunchbase.com/organization/c2a-security,Grant,,,,2017-11-01,MassChallenge
Grant - Norwich University Applied Research Institutes,https://www.crunchbase.com/funding_round/norwich-university-applied-research-institutes-grant--492d6980,Norwich University Applied Research Institutes,https://www.crunchbase.com/organization/norwich-university-applied-research-institutes,Grant,2267000,USD,2267000,2017-11-06,Federal Emergency Management Agency
Seed Round - FINBOA,https://www.crunchbase.com/funding_round/finboa-seed--a965e1e2,FINBOA,https://www.crunchbase.com/organization/finboa,Seed,50000,USD,50000,2017-09-01,"FSS Investments, LLC"
Convertible Note - imVision Technologies,https://www.crunchbase.com/funding_round/imvision-technologies-convertible-note--8ac31fe5,imVision Technologies,https://www.crunchbase.com/organization/imvision-technologies,Convertible Note,,,,2017-07-04,CE Ventures (CEIIF)
Seed Round - Sigma Ratings,https://www.crunchbase.com/funding_round/sigma-ratings-seed--4ebfb61e,Sigma Ratings,https://www.crunchbase.com/organization/sigma-ratings,Seed,700000,USD,700000,2017-11-15,"Barclays Accelerator, powered by Techstars - London, Massachusetts Institute of Technology - MIT, Rough Draft Ventures, Techstars"
Seed Round - Hideez Group Inc,https://www.crunchbase.com/funding_round/hideez-technology-ltd-seed--e064be10,Hideez Group Inc,https://www.crunchbase.com/organization/hideez-technology-ltd,Seed,,,,2017-09-07,Mach37
Debt Financing - Holker IT,https://www.crunchbase.com/funding_round/holker-it-debt-financing--44827071,Holker IT,https://www.crunchbase.com/organization/holker-it,Debt Financing,125000,GBP,166075,2017-10-13,Lancashire Rosebud Finance
Funding Round - Security CTRL,https://www.crunchbase.com/funding_round/securityctrl-undisclosed--840ea996,Security CTRL,https://www.crunchbase.com/organization/securityctrl,Funding Round,30000,GBP,39866,2017-09-12,Seed Haus
Seed Round - One.Thing.Less Ltd.,https://www.crunchbase.com/funding_round/one-thing-less-ltd-seed--abb4d605,One.Thing.Less Ltd.,https://www.crunchbase.com/organization/one-thing-less-ltd,Seed,200000,CHF,204624,2018-01-08,
Series A - StrongKey,https://www.crunchbase.com/funding_round/strongauth-series-a--30b4eddb,StrongKey,https://www.crunchbase.com/organization/strongauth,Series A,10000000,USD,10000000,2018-01-04,
"Seed Round - Trovolone, Inc",https://www.crunchbase.com/funding_round/trovolone-2-seed--fbeaef79,"Trovolone, Inc",https://www.crunchbase.com/organization/trovolone-2,Seed,125000,USD,125000,2017-10-23,Plug and Play
